annual_income,credit_score,employment_length,loan_amount,loan_term,interest_rate,home_ownership,purpose,previous_defaults,open_credit_lines,debt_to_income,default
43500.0,691,,6900.0,36,13.33,MORTGAGE,home_improvement,0,11,17.9,0
49800.0,699,4.0,16600.0,60,16.89,MORTGAGE,small_business,0,7,35.9,0
55300.0,789,10.0,11100.0,60,14.98,RENT,credit_card,0,10,33.8,0
29700.0,678,0.0,12500.0,36,17.16,RENT,major_purchase,0,7,52.7,0
84000.0,729,0.0,8100.0,36,13.57,RENT,small_business,2,16,20.0,0
37500.0,813,1.0,13000.0,60,13.09,MORTGAGE,debt_consolidation,0,14,46.3,0
23100.0,765,4.0,11700.0,36,11.15,MORTGAGE,credit_card,0,12,49.2,0
46700.0,755,2.0,5300.0,36,10.31,RENT,debt_consolidation,0,11,17.0,0
49800.0,660,3.0,6800.0,36,15.45,RENT,debt_consolidation,0,8,23.4,0
52700.0,695,7.0,8300.0,36,13.9,MORTGAGE,small_business,0,10,33.2,0
90500.0,594,3.0,7500.0,36,16.22,MORTGAGE,credit_card,0,6,17.4,0
44100.0,712,5.0,20500.0,60,15.14,RENT,home_improvement,0,6,60.4,0
46500.0,698,,11000.0,60,12.15,MORTGAGE,small_business,0,12,28.7,0
29800.0,682,1.0,7400.0,60,16.39,MORTGAGE,debt_consolidation,1,8,31.4,1
70900.0,747,0.0,8600.0,36,12.89,RENT,credit_card,2,8,21.1,0
53300.0,601,2.0,8500.0,36,16.14,RENT,home_improvement,0,15,32.0,0
40600.0,786,0.0,9500.0,36,11.91,OWN,debt_consolidation,0,6,32.4,0
20800.0,739,7.0,6400.0,36,13.91,RENT,major_purchase,0,12,35.4,0
93900.0,675,10.0,7300.0,36,11.79,MORTGAGE,debt_consolidation,0,9,10.6,0
28200.0,670,3.0,16000.0,36,17.65,MORTGAGE,home_improvement,0,10,,1
37600.0,711,4.0,12000.0,36,12.41,RENT,other,0,7,,0
57600.0,779,10.0,10100.0,36,9.46,RENT,credit_card,0,8,12.5,0
28600.0,687,2.0,11000.0,36,16.47,MORTGAGE,debt_consolidation,0,7,50.7,0
25000.0,689,1.0,10700.0,60,15.06,MORTGAGE,debt_consolidation,0,8,52.5,1
18800.0,681,5.0,9900.0,60,19.79,RENT,debt_consolidation,0,14,63.2,1
67800.0,796,7.0,14200.0,60,12.17,MORTGAGE,major_purchase,1,6,46.7,0
38400.0,656,7.0,13700.0,60,17.79,MORTGAGE,debt_consolidation,0,6,46.9,0
183000.0,678,7.0,5000.0,36,15.67,RENT,debt_consolidation,0,11,16.3,0
31300.0,775,0.0,10200.0,60,11.65,MORTGAGE,small_business,0,7,,0
32400.0,690,4.0,5200.0,60,15.63,RENT,debt_consolidation,1,13,30.1,0
38000.0,754,2.0,15000.0,36,13.04,MORTGAGE,home_improvement,0,12,40.4,0
54700.0,621,10.0,16100.0,60,17.74,MORTGAGE,credit_card,1,10,41.6,1
39700.0,667,15.0,8100.0,36,13.53,MORTGAGE,debt_consolidation,0,15,21.0,0
64600.0,776,3.0,10300.0,36,12.54,RENT,credit_card,0,10,29.7,0
31600.0,636,1.0,3800.0,36,14.41,MORTGAGE,debt_consolidation,0,13,25.2,0
26300.0,670,2.0,17800.0,36,14.3,MORTGAGE,medical,0,9,65.0,1
21800.0,697,1.0,15600.0,36,17.28,MORTGAGE,debt_consolidation,0,9,65.0,1
18000.0,616,3.0,19400.0,36,17.67,OWN,debt_consolidation,0,9,65.0,1
38800.0,653,5.0,23000.0,36,21.07,OWN,credit_card,0,14,63.7,1
42800.0,687,20.0,5900.0,36,15.37,MORTGAGE,debt_consolidation,0,9,21.3,0
36900.0,683,4.0,17100.0,60,17.39,RENT,small_business,0,11,60.0,1
85800.0,763,2.0,22900.0,60,14.87,MORTGAGE,credit_card,0,11,40.5,0
85200.0,780,1.0,5200.0,60,9.93,RENT,debt_consolidation,0,14,10.8,0
42200.0,624,1.0,10000.0,36,17.91,MORTGAGE,credit_card,0,7,41.7,1
21900.0,687,2.0,9100.0,36,15.95,MORTGAGE,debt_consolidation,0,9,48.2,0
38000.0,724,10.0,16800.0,36,16.73,OWN,debt_consolidation,0,5,56.0,0
37400.0,779,0.0,3300.0,36,8.5,OWN,credit_card,0,9,15.2,0
36500.0,727,20.0,27100.0,36,15.23,MORTGAGE,medical,0,7,65.0,0
35800.0,699,5.0,10300.0,36,17.11,MORTGAGE,credit_card,0,2,39.0,0
36500.0,723,5.0,17300.0,36,17.18,MORTGAGE,debt_consolidation,0,13,50.9,0
41200.0,724,3.0,10600.0,36,16.43,RENT,major_purchase,3,7,39.5,1
36800.0,620,7.0,14000.0,36,15.27,MORTGAGE,debt_consolidation,0,11,49.4,0
53800.0,693,5.0,3400.0,36,12.02,MORTGAGE,debt_consolidation,0,4,11.6,0
57700.0,775,3.0,9000.0,60,11.65,MORTGAGE,credit_card,0,7,23.6,0
32500.0,667,2.0,16700.0,36,18.06,RENT,home_improvement,1,10,50.4,0
86900.0,688,15.0,12600.0,60,16.01,RENT,debt_consolidation,1,11,12.7,0
31500.0,664,3.0,4800.0,36,15.8,MORTGAGE,credit_card,2,10,,0
23700.0,530,4.0,11300.0,60,22.06,RENT,credit_card,1,6,59.3,1
58200.0,681,3.0,7300.0,36,12.63,RENT,credit_card,0,7,26.7,0
33900.0,700,1.0,7000.0,36,13.09,RENT,home_improvement,0,7,32.8,0
56600.0,647,2.0,5100.0,36,14.83,OWN,home_improvement,0,5,25.6,0
16600.0,605,2.0,14900.0,60,19.89,MORTGAGE,credit_card,0,12,65.0,1
91700.0,623,7.0,19100.0,36,13.52,MORTGAGE,debt_consolidation,0,9,31.6,1
66300.0,730,4.0,31600.0,36,15.85,RENT,debt_consolidation,0,10,52.7,0
25000.0,808,,5200.0,36,11.14,RENT,medical,2,10,32.9,0
25200.0,770,7.0,16100.0,36,16.51,RENT,home_improvement,2,5,65.0,1
104000.0,593,2.0,16600.0,36,14.66,MORTGAGE,major_purchase,0,4,23.0,0
35200.0,736,5.0,8200.0,60,15.25,MORTGAGE,other,0,7,25.6,0
33700.0,637,10.0,6900.0,36,17.62,RENT,small_business,1,6,31.4,0
17700.0,642,7.0,6400.0,36,15.95,RENT,small_business,0,9,47.5,0
41900.0,650,7.0,8400.0,36,17.94,RENT,home_improvement,1,6,26.5,0
44200.0,726,10.0,12100.0,36,14.98,MORTGAGE,debt_consolidation,0,9,36.5,0
67600.0,742,0.0,21600.0,36,11.1,OWN,other,0,6,36.5,0
26100.0,674,10.0,19000.0,36,17.48,MORTGAGE,credit_card,0,9,65.0,1
24700.0,675,2.0,4900.0,36,15.16,MORTGAGE,debt_consolidation,1,10,31.1,1
60100.0,710,5.0,7400.0,60,12.76,RENT,debt_consolidation,0,7,16.3,0
77100.0,717,2.0,20900.0,36,12.25,MORTGAGE,major_purchase,0,9,41.1,0
24200.0,756,10.0,7600.0,36,12.87,RENT,debt_consolidation,0,13,25.1,0
79800.0,597,5.0,10600.0,60,17.56,RENT,debt_consolidation,0,10,15.1,0
49900.0,681,7.0,4700.0,36,12.08,RENT,credit_card,0,6,13.9,0
80100.0,611,10.0,19500.0,36,15.54,RENT,major_purchase,0,14,38.0,0
47500.0,677,15.0,4200.0,36,12.39,RENT,credit_card,0,6,17.7,0
15800.0,665,10.0,4800.0,36,15.26,MORTGAGE,major_purchase,1,11,37.6,0
45800.0,677,1.0,18500.0,36,16.76,RENT,major_purchase,0,7,47.2,1
79000.0,628,15.0,28600.0,36,17.31,MORTGAGE,medical,1,8,50.8,1
32800.0,583,7.0,9500.0,36,16.93,MORTGAGE,home_improvement,0,6,28.3,0
41200.0,544,7.0,10700.0,60,17.45,MORTGAGE,small_business,0,9,25.6,0
45300.0,671,15.0,17200.0,36,15.69,RENT,debt_consolidation,0,9,50.0,1
15000.0,652,2.0,12600.0,60,18.87,MORTGAGE,debt_consolidation,2,12,65.0,1
104000.0,636,2.0,9100.0,60,16.83,MORTGAGE,credit_card,0,2,12.6,0
32700.0,766,5.0,8600.0,36,9.74,RENT,debt_consolidation,0,5,27.2,0
61500.0,624,10.0,5000.0,60,14.33,MORTGAGE,credit_card,0,5,21.0,0
47100.0,772,4.0,12300.0,36,14.14,MORTGAGE,debt_consolidation,1,9,31.7,0
86300.0,786,7.0,10400.0,36,8.29,OWN,debt_consolidation,0,10,14.0,0
58800.0,553,4.0,8800.0,60,21.01,MORTGAGE,medical,2,12,20.9,0
44100.0,686,7.0,6600.0,36,15.85,RENT,home_improvement,1,8,,0
32800.0,654,10.0,7000.0,36,14.82,MORTGAGE,home_improvement,0,12,31.5,0
70200.0,491,2.0,14900.0,36,18.27,RENT,credit_card,0,8,19.2,0
21100.0,586,7.0,17000.0,36,18.46,RENT,credit_card,0,10,65.0,1
65600.0,730,10.0,9300.0,36,11.21,MORTGAGE,debt_consolidation,0,13,15.3,0
29900.0,811,4.0,8800.0,36,12.79,OWN,credit_card,0,13,34.5,0
86100.0,739,3.0,7100.0,60,11.82,OWN,home_improvement,0,8,17.0,0
52700.0,701,0.0,17500.0,36,14.91,RENT,debt_consolidation,1,13,43.6,0
65500.0,679,10.0,11100.0,60,14.48,RENT,debt_consolidation,0,11,34.2,1
50900.0,789,3.0,13100.0,36,13.58,MORTGAGE,credit_card,0,12,23.2,0
22300.0,820,3.0,13100.0,36,11.67,RENT,credit_card,0,11,65.0,0
33300.0,642,3.0,9400.0,36,17.71,RENT,major_purchase,1,5,54.4,1
66300.0,550,5.0,6100.0,60,14.84,MORTGAGE,major_purchase,0,8,10.3,0
52800.0,544,7.0,6600.0,60,18.87,MORTGAGE,debt_consolidation,0,8,12.8,1
83400.0,766,10.0,19200.0,36,14.43,OWN,credit_card,0,10,26.0,0
58800.0,677,4.0,7600.0,36,12.43,MORTGAGE,other,0,10,21.9,0
31700.0,692,7.0,8900.0,60,12.38,MORTGAGE,major_purchase,0,5,23.8,0
34300.0,564,10.0,6200.0,36,13.88,MORTGAGE,debt_consolidation,0,9,16.5,0
51300.0,631,3.0,6000.0,36,17.51,RENT,debt_consolidation,1,7,9.4,0
17300.0,661,1.0,7400.0,36,14.13,MORTGAGE,debt_consolidation,1,9,53.9,0
104100.0,694,15.0,25400.0,60,14.41,RENT,home_improvement,1,11,35.7,0
59800.0,654,7.0,15200.0,36,18.4,MORTGAGE,debt_consolidation,0,14,41.4,0
85100.0,613,7.0,8400.0,36,15.67,MORTGAGE,credit_card,0,10,8.5,0
24100.0,629,0.0,18800.0,36,16.57,RENT,major_purchase,0,5,65.0,1
85800.0,759,10.0,10100.0,36,11.01,MORTGAGE,major_purchase,0,10,21.7,0
133800.0,696,5.0,21500.0,36,17.28,RENT,debt_consolidation,1,7,28.6,0
27100.0,720,10.0,33100.0,60,16.15,MORTGAGE,debt_consolidation,0,7,65.0,1
69400.0,622,20.0,18300.0,60,20.78,MORTGAGE,medical,2,7,33.1,1
49000.0,488,20.0,11500.0,36,19.74,MORTGAGE,credit_card,0,8,33.3,0
24500.0,646,15.0,15500.0,36,13.92,OWN,major_purchase,0,7,65.0,1
61200.0,624,0.0,11000.0,60,19.48,RENT,debt_consolidation,1,12,15.1,0
71300.0,703,,4400.0,36,12.85,MORTGAGE,other,1,10,12.6,0
37400.0,850,0.0,7900.0,36,7.22,OWN,credit_card,0,8,29.3,0
82800.0,725,15.0,6800.0,60,14.64,MORTGAGE,debt_consolidation,0,13,11.8,0
23200.0,850,3.0,7800.0,60,9.38,OWN,credit_card,0,9,43.0,0
25000.0,717,7.0,26800.0,36,15.79,MORTGAGE,medical,0,8,65.0,1
52100.0,639,0.0,19200.0,36,15.59,MORTGAGE,credit_card,0,13,53.2,1
49600.0,703,10.0,13600.0,36,13.71,OWN,debt_consolidation,0,4,30.2,0
35500.0,796,1.0,16400.0,60,13.73,MORTGAGE,home_improvement,0,9,44.4,0
70600.0,799,4.0,4200.0,60,11.3,OWN,major_purchase,0,8,22.8,0
62200.0,643,10.0,15700.0,36,16.07,RENT,debt_consolidation,0,9,29.5,0
72100.0,696,7.0,17500.0,60,17.16,MORTGAGE,debt_consolidation,0,6,24.7,0
46400.0,587,0.0,3600.0,60,16.47,RENT,debt_consolidation,0,8,26.1,0
64300.0,734,4.0,16000.0,36,12.64,RENT,debt_consolidation,0,7,40.6,0
40100.0,781,0.0,5400.0,36,8.85,MORTGAGE,debt_consolidation,0,12,18.0,0
123500.0,683,7.0,4100.0,36,11.36,OWN,credit_card,0,9,0.0,0
34000.0,637,20.0,21200.0,60,20.22,MORTGAGE,small_business,0,10,65.0,1
126400.0,703,7.0,6600.0,36,14.34,MORTGAGE,small_business,0,11,1.2,0
49800.0,707,2.0,7600.0,36,11.99,OWN,home_improvement,0,14,22.1,0
26400.0,685,3.0,17900.0,36,16.61,RENT,debt_consolidation,0,6,65.0,1
90700.0,692,20.0,9400.0,36,13.42,RENT,small_business,0,7,13.2,0
51900.0,669,2.0,10000.0,36,19.12,RENT,home_improvement,3,8,37.8,1
71900.0,745,,9900.0,36,13.69,MORTGAGE,medical,1,13,25.5,0
85000.0,728,4.0,13000.0,36,17.42,RENT,credit_card,1,6,38.5,1
57100.0,616,10.0,9800.0,36,16.42,MORTGAGE,debt_consolidation,0,10,22.0,0
37600.0,614,15.0,11600.0,36,20.85,RENT,home_improvement,2,7,45.8,1
76000.0,663,3.0,8500.0,36,12.32,RENT,debt_consolidation,0,8,18.5,0
49000.0,728,7.0,13000.0,36,13.76,RENT,other,0,10,29.1,0
66700.0,690,5.0,12800.0,36,11.85,MORTGAGE,small_business,0,5,31.5,1
18600.0,638,2.0,28300.0,36,18.01,OWN,small_business,0,5,65.0,1
59900.0,697,2.0,9000.0,36,11.63,OWN,home_improvement,0,1,19.7,0
36800.0,658,5.0,10000.0,36,14.6,OWN,debt_consolidation,0,5,32.1,0
103200.0,737,1.0,12300.0,60,13.83,RENT,credit_card,0,5,17.1,0
64900.0,702,10.0,17700.0,36,12.87,MORTGAGE,home_improvement,0,14,36.7,0
54600.0,660,,6300.0,36,13.09,MORTGAGE,debt_consolidation,1,8,17.9,0
61000.0,695,1.0,11500.0,36,16.58,RENT,home_improvement,2,12,31.4,0
31300.0,765,3.0,3100.0,36,12.84,MORTGAGE,major_purchase,0,15,21.5,0
101800.0,643,1.0,9500.0,36,20.36,RENT,debt_consolidation,2,12,24.4,1
120100.0,706,5.0,18700.0,36,14.22,RENT,debt_consolidation,1,11,18.2,0
58500.0,675,4.0,7600.0,36,14.24,RENT,medical,0,6,28.0,0
100300.0,708,10.0,11900.0,60,12.2,OWN,debt_consolidation,0,8,14.8,0
37900.0,637,20.0,8400.0,36,13.44,MORTGAGE,debt_consolidation,0,8,30.5,0
34200.0,687,10.0,7100.0,36,16.54,RENT,credit_card,0,8,34.7,0
49900.0,752,1.0,17800.0,60,14.25,OWN,home_improvement,0,15,41.6,0
59600.0,619,15.0,6500.0,36,15.04,OWN,other,0,8,25.0,1
41100.0,594,4.0,12700.0,36,19.23,MORTGAGE,credit_card,0,7,31.1,0
62400.0,596,5.0,12800.0,36,19.31,MORTGAGE,other,2,11,29.2,0
56300.0,604,4.0,7100.0,36,17.63,RENT,credit_card,0,10,26.6,0
31300.0,719,3.0,11800.0,36,14.22,MORTGAGE,small_business,0,11,46.7,0
61900.0,589,15.0,6900.0,36,17.47,MORTGAGE,debt_consolidation,0,9,28.8,1
72300.0,661,3.0,14200.0,36,14.68,OWN,credit_card,0,11,20.8,0
53000.0,720,5.0,5700.0,60,12.84,MORTGAGE,medical,0,10,14.6,0
82300.0,707,2.0,9200.0,36,14.4,RENT,debt_consolidation,1,8,16.8,0
28300.0,655,10.0,9600.0,60,16.74,MORTGAGE,debt_consolidation,0,8,36.1,0
60500.0,692,10.0,19100.0,36,15.0,MORTGAGE,credit_card,0,11,46.4,0
29000.0,687,3.0,11700.0,36,16.2,MORTGAGE,credit_card,1,3,48.4,1
29700.0,665,7.0,17600.0,60,17.38,RENT,debt_consolidation,0,7,65.0,1
36900.0,666,7.0,14400.0,60,19.24,MORTGAGE,other,0,9,49.1,0
32100.0,825,5.0,14400.0,60,13.14,RENT,home_improvement,1,3,58.0,0
38300.0,733,7.0,9300.0,36,14.95,RENT,debt_consolidation,2,6,32.0,0
44500.0,841,5.0,18200.0,60,13.45,MORTGAGE,other,0,6,53.4,0
71400.0,648,1.0,9200.0,36,11.23,RENT,debt_consolidation,1,9,21.8,0
42400.0,674,7.0,4600.0,60,13.98,MORTGAGE,medical,0,6,24.9,0
24000.0,593,4.0,9800.0,60,22.61,RENT,debt_consolidation,0,8,45.2,0
81900.0,627,4.0,13700.0,36,16.13,OWN,debt_consolidation,0,12,26.1,0
33600.0,804,15.0,4900.0,36,11.21,MORTGAGE,credit_card,0,8,26.3,0
47700.0,646,0.0,7000.0,60,19.49,RENT,home_improvement,2,4,18.5,1
59900.0,805,2.0,5900.0,36,11.22,MORTGAGE,small_business,1,7,14.6,0
53600.0,599,1.0,16200.0,36,18.69,RENT,debt_consolidation,0,14,36.8,1
80200.0,612,0.0,25200.0,36,17.05,MORTGAGE,debt_consolidation,0,5,37.8,0
60800.0,658,2.0,9800.0,36,16.86,RENT,home_improvement,3,11,30.5,0
33300.0,676,20.0,14300.0,36,17.41,RENT,medical,0,8,45.6,0
130700.0,740,2.0,14100.0,36,10.8,OWN,home_improvement,0,7,26.8,0
53500.0,709,7.0,23800.0,36,15.95,RENT,debt_consolidation,1,15,56.6,0
45900.0,653,1.0,7900.0,36,15.29,MORTGAGE,credit_card,1,12,22.8,0
75600.0,671,7.0,9800.0,36,12.0,RENT,home_improvement,0,11,15.2,0
54800.0,659,20.0,9200.0,36,12.73,MORTGAGE,debt_consolidation,0,9,23.1,0
58700.0,621,3.0,11400.0,60,16.71,RENT,credit_card,0,3,27.2,0
150500.0,622,10.0,38300.0,36,17.6,RENT,credit_card,2,9,,1
43300.0,747,20.0,11100.0,60,14.37,RENT,debt_consolidation,0,6,29.2,0
42500.0,561,,7100.0,60,17.43,RENT,home_improvement,0,8,19.2,1
51700.0,785,3.0,6100.0,36,10.04,OWN,home_improvement,1,4,20.2,0
79400.0,658,7.0,20500.0,36,15.64,OWN,other,0,12,36.3,0
24900.0,630,10.0,7100.0,60,17.47,OWN,credit_card,0,8,41.8,0
20200.0,728,1.0,15200.0,36,16.66,RENT,credit_card,0,10,65.0,1
37600.0,777,4.0,7800.0,36,12.37,RENT,debt_consolidation,0,18,27.5,0
23500.0,753,3.0,5800.0,36,12.24,MORTGAGE,credit_card,0,15,30.2,0
40500.0,713,3.0,14800.0,36,19.38,OWN,debt_consolidation,0,13,48.2,0
61500.0,751,15.0,8000.0,36,13.45,MORTGAGE,debt_consolidation,1,6,17.2,0
32800.0,568,4.0,13500.0,36,20.28,RENT,debt_consolidation,0,7,54.8,0
25800.0,646,3.0,14000.0,36,15.6,MORTGAGE,home_improvement,0,12,59.5,0
50600.0,621,7.0,14400.0,36,15.05,RENT,credit_card,0,9,39.8,0
72300.0,760,2.0,9600.0,60,13.01,OWN,major_purchase,0,7,13.5,0
22900.0,655,2.0,15400.0,36,16.77,OWN,credit_card,0,11,65.0,0
70900.0,735,5.0,6900.0,36,12.98,OWN,credit_card,0,9,9.4,0
70800.0,715,4.0,3200.0,60,11.84,RENT,debt_consolidation,0,10,10.2,0
75300.0,624,3.0,15600.0,36,13.23,MORTGAGE,small_business,0,11,30.5,0
84800.0,642,0.0,11900.0,36,11.67,MORTGAGE,debt_consolidation,0,7,21.3,0
132000.0,764,5.0,8100.0,60,17.31,RENT,credit_card,2,9,20.0,0
41800.0,630,10.0,5200.0,60,16.58,MORTGAGE,debt_consolidation,0,7,15.3,0
51500.0,688,15.0,4000.0,36,13.57,MORTGAGE,major_purchase,0,8,13.9,0
40600.0,629,2.0,11200.0,36,15.73,RENT,home_improvement,0,8,41.6,0
49100.0,660,7.0,24900.0,36,13.32,RENT,small_business,0,4,50.3,0
97700.0,677,15.0,10200.0,36,12.53,RENT,debt_consolidation,0,11,27.4,0
26800.0,629,4.0,9100.0,36,16.84,OWN,home_improvement,1,8,48.5,1
33300.0,618,15.0,10800.0,36,14.96,MORTGAGE,small_business,0,6,41.6,0
91100.0,699,15.0,32500.0,36,14.47,MORTGAGE,debt_consolidation,0,7,49.2,0
77600.0,625,2.0,15900.0,36,17.06,RENT,debt_consolidation,2,11,38.1,0
41600.0,627,2.0,6900.0,36,15.12,MORTGAGE,debt_consolidation,0,14,19.6,0
72000.0,619,2.0,11100.0,60,14.44,RENT,small_business,0,9,17.5,0
57200.0,675,2.0,12900.0,60,14.63,MORTGAGE,debt_consolidation,0,8,27.9,1
96300.0,741,15.0,6400.0,60,13.3,MORTGAGE,debt_consolidation,0,11,14.4,0
50700.0,778,15.0,16000.0,36,13.29,MORTGAGE,debt_consolidation,0,8,49.5,0
77800.0,633,0.0,7300.0,36,14.06,RENT,credit_card,0,10,15.7,0
161000.0,820,7.0,5100.0,60,9.63,RENT,debt_consolidation,0,13,20.2,0
64200.0,615,5.0,11400.0,36,15.0,OWN,medical,1,13,21.1,0
50100.0,750,4.0,10500.0,36,14.34,OWN,debt_consolidation,2,10,36.1,0
67900.0,633,7.0,10900.0,36,12.93,MORTGAGE,debt_consolidation,0,6,14.4,0
41600.0,623,20.0,7500.0,36,15.12,RENT,home_improvement,0,11,10.8,0
143600.0,632,1.0,8000.0,60,18.61,MORTGAGE,other,0,8,25.3,0
53200.0,677,1.0,19200.0,36,15.94,MORTGAGE,medical,0,10,49.0,1
43400.0,718,0.0,13600.0,36,12.19,MORTGAGE,debt_consolidation,0,7,41.4,1
33700.0,724,3.0,6800.0,36,14.72,MORTGAGE,debt_consolidation,0,7,38.9,0
80300.0,619,3.0,4100.0,36,16.99,RENT,credit_card,1,11,23.0,0
72400.0,616,4.0,6900.0,36,15.06,MORTGAGE,debt_consolidation,0,7,26.7,0
39200.0,620,5.0,11800.0,60,19.05,RENT,credit_card,0,8,41.9,0
63500.0,673,10.0,8000.0,36,17.01,RENT,credit_card,1,6,31.5,0
24900.0,666,4.0,7700.0,60,18.88,RENT,home_improvement,0,13,33.5,0
53300.0,618,3.0,8100.0,36,15.87,RENT,other,2,10,23.6,1
60100.0,698,10.0,10500.0,36,12.37,MORTGAGE,debt_consolidation,0,11,28.3,0
105700.0,827,10.0,16200.0,60,11.94,MORTGAGE,home_improvement,0,8,31.4,0
34700.0,647,2.0,10900.0,60,17.0,MORTGAGE,credit_card,0,11,39.1,0
27600.0,652,3.0,11300.0,60,19.93,MORTGAGE,credit_card,0,11,59.3,0
32800.0,716,10.0,9800.0,36,9.8,OWN,home_improvement,0,7,17.9,0
26900.0,644,0.0,8500.0,36,18.45,OWN,other,1,12,48.0,0
89500.0,723,3.0,17100.0,36,13.88,MORTGAGE,medical,0,8,35.4,0
98400.0,633,4.0,15900.0,36,14.54,RENT,home_improvement,0,9,24.6,0
56600.0,799,2.0,30400.0,36,13.29,RENT,credit_card,0,10,64.6,0
84900.0,702,1.0,14800.0,36,16.18,MORTGAGE,credit_card,0,6,20.6,0
52100.0,640,4.0,8500.0,60,14.98,MORTGAGE,major_purchase,0,5,18.4,0
47000.0,642,10.0,7000.0,36,13.44,RENT,debt_consolidation,0,8,30.9,0
42200.0,647,10.0,17600.0,36,15.68,RENT,home_improvement,0,14,46.7,0
42600.0,769,20.0,7300.0,36,14.5,MORTGAGE,credit_card,1,9,43.2,0
24400.0,598,0.0,16400.0,36,22.29,MORTGAGE,home_improvement,1,8,65.0,1
55200.0,637,2.0,7500.0,60,17.64,MORTGAGE,debt_consolidation,1,9,14.2,0
48100.0,643,10.0,13000.0,36,17.3,MORTGAGE,small_business,1,6,32.2,0
68600.0,679,5.0,6400.0,60,14.71,MORTGAGE,home_improvement,1,13,,0
51100.0,662,3.0,16200.0,60,18.54,RENT,debt_consolidation,1,8,36.0,0
45600.0,583,2.0,5900.0,60,17.65,MORTGAGE,credit_card,0,8,21.3,0
33100.0,654,3.0,12500.0,60,19.06,OWN,home_improvement,0,8,42.1,0
50600.0,674,4.0,9900.0,36,14.94,RENT,other,0,9,35.7,0
68300.0,639,1.0,11500.0,36,17.46,MORTGAGE,debt_consolidation,1,8,25.6,0
29300.0,725,20.0,9000.0,36,15.13,RENT,debt_consolidation,0,8,35.7,0
51000.0,740,1.0,8900.0,36,14.2,RENT,debt_consolidation,0,12,29.2,0
54400.0,675,20.0,11800.0,60,18.07,MORTGAGE,other,2,9,35.4,1
35500.0,695,10.0,6600.0,60,14.94,MORTGAGE,major_purchase,0,5,17.6,0
37600.0,540,4.0,6600.0,36,16.28,MORTGAGE,home_improvement,0,7,21.8,1
54400.0,653,10.0,9100.0,36,13.45,RENT,debt_consolidation,0,10,17.4,0
29400.0,745,7.0,9000.0,36,9.81,MORTGAGE,credit_card,0,8,43.0,0
57400.0,652,2.0,6600.0,36,16.06,RENT,small_business,0,11,32.0,0
32800.0,632,3.0,17400.0,36,18.74,RENT,medical,0,5,60.0,0
79100.0,828,5.0,9300.0,36,12.54,RENT,credit_card,2,12,29.5,0
140400.0,798,7.0,9800.0,36,10.2,MORTGAGE,other,0,13,14.1,0
33300.0,710,5.0,5600.0,36,10.84,RENT,debt_consolidation,0,9,24.7,0
62300.0,754,5.0,30800.0,36,13.93,RENT,credit_card,0,12,63.4,0
35300.0,535,4.0,36800.0,36,20.78,RENT,medical,1,8,,1
78300.0,629,5.0,7400.0,36,11.43,MORTGAGE,home_improvement,0,7,12.5,0
27700.0,649,4.0,20200.0,60,21.23,MORTGAGE,major_purchase,0,4,65.0,1
60900.0,665,5.0,10400.0,36,15.41,MORTGAGE,other,0,4,24.9,0
33100.0,648,15.0,24400.0,36,17.12,MORTGAGE,credit_card,0,10,65.0,1
44700.0,514,7.0,12900.0,60,21.27,RENT,debt_consolidation,0,7,42.2,1
30800.0,705,10.0,11500.0,36,15.73,OWN,small_business,0,6,39.7,0
71000.0,715,7.0,3100.0,36,11.16,RENT,credit_card,0,11,6.4,0
33600.0,784,,7000.0,36,13.76,RENT,major_purchase,0,7,42.2,0
62800.0,629,5.0,11100.0,36,15.14,MORTGAGE,credit_card,1,4,31.5,1
42000.0,623,0.0,12100.0,36,16.28,MORTGAGE,major_purchase,0,11,44.0,1
46600.0,506,20.0,6000.0,36,18.77,RENT,other,0,6,33.3,0
52400.0,661,0.0,7600.0,36,13.1,OWN,small_business,0,13,26.7,0
34800.0,739,4.0,14400.0,36,14.44,MORTGAGE,small_business,0,11,33.0,0
53900.0,640,1.0,5500.0,36,13.6,MORTGAGE,home_improvement,0,13,25.6,0
97600.0,819,1.0,11700.0,36,7.65,RENT,credit_card,0,15,13.1,0
34500.0,663,10.0,20300.0,36,14.6,RENT,other,0,12,65.0,1
83100.0,690,4.0,13300.0,36,13.0,OWN,home_improvement,0,11,18.5,0
96200.0,591,10.0,12900.0,36,15.49,MORTGAGE,medical,0,7,17.4,0
34000.0,699,2.0,4000.0,36,12.27,MORTGAGE,credit_card,1,24,27.8,0
25500.0,551,2.0,7300.0,36,20.17,MORTGAGE,credit_card,0,7,37.7,1
56200.0,725,2.0,30500.0,36,13.76,MORTGAGE,home_improvement,0,5,61.6,0
38300.0,727,7.0,8100.0,36,13.08,MORTGAGE,small_business,0,14,19.9,0
113600.0,768,10.0,20600.0,36,11.3,RENT,credit_card,0,10,25.2,0
49800.0,614,4.0,8100.0,60,19.78,MORTGAGE,credit_card,1,9,42.7,0
34200.0,690,3.0,9500.0,36,17.15,MORTGAGE,debt_consolidation,0,6,42.1,0
29300.0,717,20.0,14200.0,36,16.61,OWN,credit_card,0,8,50.4,0
80100.0,709,1.0,11500.0,36,14.87,MORTGAGE,debt_consolidation,1,9,26.8,0
37900.0,624,5.0,13200.0,36,17.82,RENT,credit_card,0,8,41.8,1
